date_time,water_level,sigma,o,f,r,l,quality 
2017-07-09 00:30,602.982,0.000,1,0,0,0,p
2017-07-09 00:36,602.989,0.003,0,0,0,0,p
2017-07-09 00:42,602.969,0.000,1,0,0,0,p
2017-07-09 00:48,602.936,0.007,0,0,0,0,p
2017-07-09 00:54,602.907,0.000,0,0,0,0,p
2017-07-09 01:00,602.949,0.010,0,0,0,0,p
2017-07-09 01:06,602.999,0.000,1,0,0,0,p
2017-07-09 01:12,602.999,0.000,0,0,0,0,p
2017-07-09 01:18,602.992,0.000,0,0,0,0,p
2017-07-09 01:24,602.992,0.000,0,0,0,0,p
2017-07-09 01:30,603.012,0.003,0,0,0,0,p
2017-07-09 01:36,603.035,0.003,0,0,0,0,p
2017-07-09 01:42,603.064,0.003,0,0,0,0,p
2017-07-09 01:48,603.064,0.003,0,0,0,0,p
2017-07-09 01:54,603.025,0.010,0,0,0,0,p
2017-07-09 02:00,602.992,0.000,0,0,0,0,p
2017-07-09 02:06,603.002,0.007,0,0,0,0,p
2017-07-09 02:12,603.028,0.000,0,0,0,0,p
2017-07-09 02:18,603.015,0.003,0,0,0,0,p
2017-07-09 02:24,603.002,0.003,0,0,0,0,p
2017-07-09 02:30,603.009,0.003,0,0,0,0,p
2017-07-09 02:36,603.002,0.003,0,0,0,0,p
2017-07-09 02:42,602.995,0.000,0,0,0,0,p
2017-07-09 02:48,602.999,0.000,0,0,0,0,p
2017-07-09 02:54,603.005,0.003,0,0,0,0,p
2017-07-09 03:00,603.031,0.000,0,0,0,0,p
2017-07-09 03:06,603.031,0.007,0,0,0,0,p
2017-07-09 03:12,602.999,0.003,0,0,0,0,p
2017-07-09 03:18,603.028,0.007,0,0,0,0,p
2017-07-09 03:24,603.068,0.000,1,0,0,0,p
2017-07-09 03:30,603.081,0.007,0,0,0,0,p
2017-07-09 03:36,603.097,0.007,0,0,0,0,p
2017-07-09 03:42,603.058,0.003,0,0,0,0,p
2017-07-09 03:48,603.048,0.003,0,0,0,0,p
2017-07-09 03:54,603.097,0.030,0,0,0,0,p
2017-07-09 04:00,603.097,0.013,1,0,0,0,p
2017-07-09 04:06,603.041,0.013,0,0,0,0,p
2017-07-09 04:12,603.054,0.013,0,0,0,0,p
2017-07-09 04:18,603.045,0.010,0,0,0,0,p
2017-07-09 04:24,603.015,0.010,0,0,0,0,p
2017-07-09 04:30,603.025,0.013,0,0,0,0,p
2017-07-09 04:36,603.048,0.013,0,0,0,0,p
2017-07-09 04:42,603.074,0.010,0,0,0,0,p
2017-07-09 04:48,603.051,0.010,0,0,0,0,p
2017-07-09 04:54,603.022,0.010,0,0,0,0,p
2017-07-09 05:00,603.022,0.010,0,0,0,0,p
2017-07-09 05:06,603.045,0.007,0,0,0,0,p
2017-07-09 05:12,603.058,0.003,1,0,0,0,p
2017-07-09 05:18,603.068,0.007,0,0,0,0,p
2017-07-09 05:24,603.081,0.013,0,0,0,0,p
2017-07-09 05:30,603.054,0.010,0,0,0,0,p
2017-07-09 05:36,603.048,0.003,0,0,0,0,p
2017-07-09 05:42,603.068,0.007,0,0,0,0,p
2017-07-09 05:48,603.068,0.010,0,0,0,0,p
2017-07-09 05:54,603.084,0.007,0,0,0,0,p
2017-07-09 06:00,603.061,0.007,0,0,0,0,p
2017-07-09 06:06,603.018,0.007,0,0,0,0,p
2017-07-09 06:12,603.028,0.010,0,0,0,0,p
2017-07-09 06:18,603.045,0.010,0,0,0,0,p
2017-07-09 06:24,603.061,0.007,0,0,0,0,p
2017-07-09 06:30,603.054,0.003,0,0,0,0,p
2017-07-09 06:36,603.061,0.003,0,0,0,0,p
2017-07-09 06:42,603.064,0.007,0,0,0,0,p
2017-07-09 06:48,603.068,0.003,0,0,0,0,p
2017-07-09 06:54,603.087,0.003,1,0,0,0,p
2017-07-09 07:00,603.100,0.007,0,0,0,0,p
2017-07-09 07:06,603.130,0.007,0,0,0,0,p
2017-07-09 07:12,603.166,0.007,0,0,0,0,p
2017-07-09 07:18,603.186,0.003,0,0,0,0,p
2017-07-09 07:24,603.163,0.007,0,0,0,0,p
2017-07-09 07:30,603.173,0.007,0,0,0,0,p
2017-07-09 07:36,603.186,0.007,0,0,0,0,p
2017-07-09 07:42,603.146,0.016,0,0,0,0,p
2017-07-09 07:48,603.097,0.010,0,0,0,0,p
2017-07-09 07:54,603.071,0.003,0,0,0,0,p
2017-07-09 08:00,603.091,0.003,0,0,0,0,p
2017-07-09 08:06,603.081,0.010,0,0,0,0,p
2017-07-09 08:12,603.051,0.007,0,0,0,0,p
2017-07-09 08:18,603.045,0.003,0,0,0,0,p
2017-07-09 08:24,603.064,0.010,0,0,0,0,p
2017-07-09 08:30,603.091,0.003,0,0,0,0,p
2017-07-09 08:36,603.091,0.000,1,0,0,0,p
2017-07-09 08:42,603.104,0.010,0,0,0,0,p
2017-07-09 08:48,603.130,0.003,0,0,0,0,p
2017-07-09 08:54,603.133,0.003,0,0,0,0,p
2017-07-09 09:00,603.097,0.003,0,0,0,0,p
2017-07-09 09:06,603.117,0.013,0,0,0,0,p
2017-07-09 09:12,603.199,0.013,0,0,0,0,p
2017-07-09 09:18,603.222,0.003,0,0,0,0,p
2017-07-09 09:24,603.176,0.007,0,0,0,0,p
2017-07-09 09:30,603.150,0.003,0,0,0,0,p
2017-07-09 09:36,603.140,0.000,0,0,0,0,p
2017-07-09 09:42,603.123,0.000,1,0,0,0,p
2017-07-09 09:48,603.107,0.007,0,0,0,0,p
2017-07-09 09:54,603.081,0.000,0,0,0,0,p
2017-07-09 10:00,603.064,0.000,0,0,0,0,p
2017-07-09 10:06,603.061,0.000,0,0,0,0,p
2017-07-09 10:12,603.048,0.007,0,0,0,0,p
2017-07-09 10:18,603.022,0.000,0,0,0,0,p
2017-07-09 10:24,603.051,0.007,0,0,0,0,p
2017-07-09 10:30,603.100,0.003,0,0,0,0,p
2017-07-09 10:36,603.104,0.000,0,0,0,0,p
2017-07-09 10:42,603.087,0.007,0,0,0,0,p
2017-07-09 10:48,603.074,0.000,0,0,0,0,p
2017-07-09 10:54,603.094,0.003,0,0,0,0,p
2017-07-09 11:00,603.110,0.007,0,0,0,0,p
2017-07-09 11:06,603.146,0.000,0,0,0,0,p
2017-07-09 11:12,603.153,0.003,0,0,0,0,p
2017-07-09 11:18,603.146,0.000,0,0,0,0,p
2017-07-09 11:24,603.130,0.003,0,0,0,0,p
2017-07-09 11:30,603.123,0.003,0,0,0,0,p
2017-07-09 11:36,603.081,0.007,0,0,0,0,p
2017-07-09 11:42,603.051,0.000,0,0,0,0,p
2017-07-09 11:48,603.058,0.000,1,0,0,0,p
2017-07-09 11:54,603.058,0.000,0,0,0,0,p
2017-07-09 12:00,603.015,0.007,0,0,0,0,p
2017-07-09 12:06,602.999,0.003,0,0,0,0,p
2017-07-09 12:12,603.054,0.007,0,0,0,0,p
2017-07-09 12:18,603.054,0.003,0,0,0,0,p
2017-07-09 12:24,603.038,0.000,0,0,0,0,p
2017-07-09 12:30,603.051,0.007,0,0,0,0,p
2017-07-09 12:36,603.068,0.007,0,0,0,0,p
2017-07-09 12:42,603.087,0.003,0,0,0,0,p
2017-07-09 12:48,603.051,0.003,0,0,0,0,p
2017-07-09 12:54,603.045,0.000,1,0,0,0,p
2017-07-09 13:00,603.058,0.000,0,0,0,0,p
2017-07-09 13:06,603.068,0.000,0,0,0,0,p
2017-07-09 13:12,603.064,0.003,0,0,0,0,p
2017-07-09 13:18,603.054,0.000,0,0,0,0,p
2017-07-09 13:24,603.054,0.000,0,0,0,0,p
2017-07-09 13:30,603.058,0.003,0,0,0,0,p
2017-07-09 13:36,603.028,0.007,0,0,0,0,p
2017-07-09 13:42,603.022,0.007,0,0,0,0,p
2017-07-09 13:48,603.061,0.000,1,0,0,0,p
2017-07-09 13:54,603.009,0.013,0,0,0,0,p
2017-07-09 14:00,602.986,0.003,0,0,0,0,p
2017-07-09 14:06,603.012,0.003,0,0,0,0,p
2017-07-09 14:12,602.992,0.007,0,0,0,0,p
2017-07-09 14:18,602.976,0.000,0,0,0,0,p
2017-07-09 14:24,602.976,0.003,0,0,0,0,p
2017-07-09 14:30,602.969,0.007,0,0,0,0,p
2017-07-09 14:36,602.969,0.003,0,0,0,0,p
2017-07-09 14:42,602.940,0.007,0,0,0,0,p
2017-07-09 14:48,602.920,0.000,0,0,0,0,p
2017-07-09 14:54,602.953,0.007,0,0,0,0,p
2017-07-09 15:00,602.979,0.000,0,0,0,0,p
2017-07-09 15:06,602.972,0.003,0,0,0,0,p
2017-07-09 15:12,602.953,0.003,0,0,0,0,p
2017-07-09 15:18,602.959,0.010,0,0,0,0,p
2017-07-09 15:24,603.005,0.007,0,0,0,0,p
2017-07-09 15:30,603.009,0.010,0,0,0,0,p
2017-07-09 15:36,602.979,0.000,0,0,0,0,p
2017-07-09 15:42,603.002,0.010,0,0,0,0,p
2017-07-09 15:48,603.009,0.000,0,0,0,0,p
2017-07-09 15:54,603.015,0.003,0,0,0,0,p
2017-07-09 16:00,603.031,0.003,1,0,0,0,p
2017-07-09 16:06,603.009,0.003,0,0,0,0,p
2017-07-09 16:12,603.025,0.010,0,0,0,0,p
2017-07-09 16:18,603.018,0.007,0,0,0,0,p
2017-07-09 16:24,603.025,0.003,0,0,0,0,p
2017-07-09 16:30,603.041,0.003,0,0,0,0,p
2017-07-09 16:36,603.038,0.003,0,0,0,0,p
2017-07-09 16:42,603.045,0.003,0,0,0,0,p
2017-07-09 16:48,603.038,0.003,0,0,0,0,p
2017-07-09 16:54,603.031,0.003,0,0,0,0,p
2017-07-09 17:00,603.058,0.003,0,0,0,0,p
2017-07-09 17:06,603.061,0.000,0,0,0,0,p
2017-07-09 17:12,603.048,0.003,0,0,0,0,p
2017-07-09 17:18,603.068,0.003,0,0,0,0,p
2017-07-09 17:24,603.071,0.000,1,0,0,0,p
2017-07-09 17:30,603.081,0.003,0,0,0,0,p
2017-07-09 17:36,603.091,0.003,0,0,0,0,p
2017-07-09 17:42,603.071,0.000,0,0,0,0,p
2017-07-09 17:48,603.068,0.003,0,0,0,0,p
2017-07-09 17:54,603.071,0.000,0,0,0,0,p
2017-07-09 18:00,603.071,0.000,1,0,0,0,p
2017-07-09 18:06,603.074,0.003,0,0,0,0,p
2017-07-09 18:12,603.048,0.003,0,0,0,0,p
2017-07-09 18:18,603.051,0.003,0,0,0,0,p
2017-07-09 18:24,603.084,0.003,0,0,0,0,p
2017-07-09 18:30,603.104,0.000,0,0,0,0,p
2017-07-09 18:36,603.084,0.003,0,0,0,0,p
2017-07-09 18:42,603.091,0.007,0,0,0,0,p
2017-07-09 18:48,603.127,0.000,1,0,0,0,p
2017-07-09 18:54,603.176,0.003,0,0,0,0,p
2017-07-09 19:00,603.182,0.000,0,0,0,0,p
2017-07-09 19:06,603.179,0.000,1,0,0,0,p
2017-07-09 19:12,603.215,0.003,0,0,0,0,p
2017-07-09 19:18,603.225,0.003,0,0,0,0,p
2017-07-09 19:24,603.182,0.003,0,0,0,0,p
2017-07-09 19:30,603.182,0.000,0,0,0,0,p
2017-07-09 19:36,603.156,0.010,0,0,0,0,p
2017-07-09 19:42,603.084,0.010,0,0,0,0,p
2017-07-09 19:48,603.051,0.003,0,0,0,0,p
2017-07-09 19:54,603.048,0.000,1,0,0,0,p
2017-07-09 20:00,603.068,0.003,0,0,0,0,p
2017-07-09 20:06,603.074,0.000,1,0,0,0,p
2017-07-09 20:12,603.041,0.003,0,0,0,0,p
2017-07-09 20:18,603.031,0.007,0,0,0,0,p
2017-07-09 20:24,603.097,0.007,0,0,0,0,p
2017-07-09 20:30,603.127,0.000,0,0,0,0,p
2017-07-09 20:36,603.133,0.010,0,0,0,0,p
2017-07-09 20:42,603.205,0.013,0,0,0,0,p
2017-07-09 20:48,603.238,0.010,0,0,0,0,p
2017-07-09 20:54,603.179,0.003,0,0,0,0,p
2017-07-09 21:00,603.189,0.007,0,0,0,0,p
2017-07-09 21:06,603.212,0.007,0,0,0,0,p
2017-07-09 21:12,603.205,0.007,0,0,0,0,p
2017-07-09 21:18,603.196,0.003,0,0,0,0,p
2017-07-09 21:24,603.189,0.000,1,0,0,0,p
2017-07-09 21:30,603.100,0.016,0,0,0,0,p
2017-07-09 21:36,603.028,0.007,0,0,0,0,p
2017-07-09 21:42,603.054,0.007,0,0,0,0,p
2017-07-09 21:48,603.068,0.000,0,0,0,0,p
2017-07-09 21:54,603.068,0.000,0,0,0,0,p
2017-07-09 22:00,603.077,0.007,0,0,0,0,p
2017-07-09 22:06,603.074,0.003,0,0,0,0,p
2017-07-09 22:12,603.084,0.003,0,0,0,0,p
2017-07-09 22:18,603.127,0.007,0,0,0,0,p
2017-07-09 22:24,603.136,0.000,1,0,0,0,p
2017-07-09 22:30,603.136,0.000,0,0,0,0,p
2017-07-09 22:36,603.166,0.010,0,0,0,0,p
2017-07-09 22:42,603.176,0.003,0,0,0,0,p
2017-07-09 22:48,603.150,0.000,0,0,0,0,p
2017-07-09 22:54,603.173,0.007,0,0,0,0,p
2017-07-09 23:00,603.212,0.007,0,0,0,0,p
2017-07-09 23:06,603.199,0.003,0,0,0,0,p
2017-07-09 23:12,603.143,0.003,0,0,0,0,p
2017-07-09 23:18,603.146,0.000,1,0,0,0,p
2017-07-09 23:24,603.133,0.000,0,0,0,0,p
2017-07-09 23:30,603.117,0.000,0,0,0,0,p
2017-07-09 23:36,603.143,0.003,0,0,0,0,p
2017-07-09 23:42,603.097,0.010,0,0,0,0,p
2017-07-09 23:48,603.058,0.003,0,0,0,0,p
2017-07-09 23:54,603.074,0.003,0,0,0,0,p
2017-07-10 00:00,603.100,0.010,0,0,0,0,p
2017-07-10 00:06,603.150,0.003,0,0,0,0,p
2017-07-10 00:12,603.179,0.000,0,0,0,0,p
2017-07-10 00:18,603.166,0.007,0,0,0,0,p
2017-07-10 00:24,603.173,0.000,1,0,0,0,p
2017-07-10 00:30,603.169,0.003,0,0,0,0,p
2017-07-10 00:36,603.166,0.000,1,0,0,0,p
2017-07-10 00:42,603.235,0.007,0,0,0,0,p
2017-07-10 00:48,603.235,0.007,0,0,0,0,p
2017-07-10 00:54,603.199,0.010,0,0,0,0,p
2017-07-10 01:00,603.159,0.013,0,0,0,0,p
2017-07-10 01:06,603.094,0.000,1,0,0,0,p
2017-07-10 01:12,603.153,0.010,0,0,0,0,p
2017-07-10 01:18,603.176,0.003,0,0,0,0,p
2017-07-10 01:24,603.114,0.013,0,0,0,0,p
2017-07-10 01:30,603.064,0.000,1,0,0,0,p
2017-07-10 01:36,603.077,0.007,0,0,0,0,p
2017-07-10 01:42,603.054,0.007,0,0,0,0,p
2017-07-10 01:48,603.051,0.000,0,0,0,0,p
2017-07-10 01:54,603.058,0.003,0,0,0,0,p
2017-07-10 02:00,603.068,0.003,0,0,0,0,p
2017-07-10 02:06,603.084,0.000,1,0,0,0,p
2017-07-10 02:12,603.038,0.007,0,0,0,0,p
2017-07-10 02:18,603.015,0.003,0,0,0,0,p
2017-07-10 02:24,603.038,0.000,0,0,0,0,p
2017-07-10 02:30,603.048,0.007,0,0,0,0,p
2017-07-10 02:36,603.071,0.000,1,0,0,0,p
2017-07-10 02:42,603.022,0.000,1,0,0,0,p
2017-07-10 02:48,603.009,0.000,1,0,0,0,p
2017-07-10 02:54,603.054,0.007,0,0,0,0,p
2017-07-10 03:00,603.074,0.003,0,0,0,0,p
2017-07-10 03:06,603.038,0.003,0,0,0,0,p
2017-07-10 03:12,603.087,0.003,0,0,0,0,p
2017-07-10 03:18,603.091,0.000,0,0,0,0,p
2017-07-10 03:24,603.156,0.030,0,0,0,0,p
2017-07-10 03:30,603.123,0.016,0,0,0,0,p
2017-07-10 03:36,603.054,0.016,0,0,0,0,p
2017-07-10 03:42,603.117,0.020,0,0,0,0,p
2017-07-10 03:48,603.150,0.013,0,0,0,0,p
2017-07-10 03:54,603.097,0.023,0,0,0,0,p
2017-07-10 04:00,603.012,0.026,0,0,0,0,p
2017-07-10 04:06,602.989,0.010,0,0,0,0,p
2017-07-10 04:12,603.054,0.010,0,0,0,0,p
2017-07-10 04:18,603.068,0.010,0,0,0,0,p
2017-07-10 04:24,603.012,0.013,0,0,0,0,p
2017-07-10 04:30,603.018,0.003,0,0,0,0,p
2017-07-10 04:36,603.074,0.007,0,0,0,0,p
2017-07-10 04:42,603.081,0.010,0,0,0,0,p
2017-07-10 04:48,603.061,0.007,0,0,0,0,p
2017-07-10 04:54,603.097,0.007,0,0,0,0,p
2017-07-10 05:00,603.100,0.010,0,0,0,0,p
2017-07-10 05:06,603.074,0.010,0,0,0,0,p
2017-07-10 05:12,603.054,0.010,0,0,0,0,p
2017-07-10 05:18,603.054,0.010,0,0,0,0,p
2017-07-10 05:24,603.045,0.010,0,0,0,0,p
2017-07-10 05:30,603.045,0.013,0,0,0,0,p
2017-07-10 05:36,603.022,0.010,0,0,0,0,p
2017-07-10 05:42,603.002,0.003,0,0,0,0,p
2017-07-10 05:48,602.989,0.003,0,0,0,0,p
2017-07-10 05:54,602.976,0.007,0,0,0,0,p
2017-07-10 06:00,602.989,0.007,0,0,0,0,p
2017-07-10 06:06,603.002,0.003,0,0,0,0,p
2017-07-10 06:12,603.002,0.007,0,0,0,0,p
2017-07-10 06:18,602.979,0.003,0,0,0,0,p
2017-07-10 06:24,603.015,0.010,0,0,0,0,p
2017-07-10 06:30,603.068,0.010,0,0,0,0,p
2017-07-10 06:36,603.143,0.003,0,0,0,0,p
2017-07-10 06:42,603.182,0.003,0,0,0,0,p
2017-07-10 06:48,603.176,0.003,1,0,0,0,p
2017-07-10 06:54,603.159,0.007,0,0,0,0,p
2017-07-10 07:00,603.189,0.000,0,0,0,0,p
2017-07-10 07:06,603.199,0.000,0,0,0,0,p
2017-07-10 07:12,603.209,0.007,0,0,0,0,p
2017-07-10 07:18,603.205,0.010,0,0,0,0,p
2017-07-10 07:24,603.130,0.013,0,0,0,0,p
2017-07-10 07:30,603.097,0.007,0,0,0,0,p
2017-07-10 07:36,603.097,0.000,1,0,0,0,p
2017-07-10 07:42,603.120,0.007,0,0,0,0,p
2017-07-10 07:48,603.156,0.000,1,0,0,0,p
2017-07-10 07:54,603.163,0.000,0,0,0,0,p
2017-07-10 08:00,603.127,0.000,0,0,0,0,p
2017-07-10 08:06,603.133,0.010,0,0,0,0,p
2017-07-10 08:12,603.182,0.010,0,0,0,0,p
2017-07-10 08:18,603.225,0.007,0,0,0,0,p
2017-07-10 08:24,603.235,0.003,0,0,0,0,p
2017-07-10 08:30,603.268,0.010,0,0,0,0,p
2017-07-10 08:36,603.281,0.000,0,0,0,0,p
2017-07-10 08:42,603.271,0.003,0,0,0,0,p
2017-07-10 08:48,603.268,0.007,0,0,0,0,p
2017-07-10 08:54,603.278,0.000,1,0,0,0,p
2017-07-10 09:00,603.258,0.000,0,0,0,0,p
2017-07-10 09:06,603.248,0.003,0,0,0,0,p
2017-07-10 09:12,603.189,0.013,0,0,0,0,p
2017-07-10 09:18,603.114,0.003,0,0,0,0,p
2017-07-10 09:24,603.127,0.010,0,0,0,0,p
2017-07-10 09:30,603.133,0.013,0,0,0,0,p
2017-07-10 09:36,603.064,0.010,0,0,0,0,p
2017-07-10 09:42,603.028,0.000,0,0,0,0,p
2017-07-10 09:48,603.058,0.003,0,0,0,0,p
2017-07-10 09:54,603.087,0.000,0,0,0,0,p
2017-07-10 10:00,603.094,0.007,0,0,0,0,p
2017-07-10 10:06,603.084,0.000,1,0,0,0,p
2017-07-10 10:12,603.140,0.013,0,0,0,0,p
2017-07-10 10:18,603.176,0.000,0,0,0,0,p
2017-07-10 10:24,603.179,0.000,0,0,0,0,p
2017-07-10 10:30,603.189,0.000,0,0,0,0,p
2017-07-10 10:36,603.219,0.010,0,0,0,0,p
2017-07-10 10:42,603.232,0.000,0,0,0,0,p
2017-07-10 10:48,603.189,0.010,0,0,0,0,p
2017-07-10 10:54,603.159,0.007,0,0,0,0,p
2017-07-10 11:00,603.153,0.000,0,0,0,0,p
2017-07-10 11:06,603.133,0.000,0,0,0,0,p
2017-07-10 11:12,603.104,0.007,0,0,0,0,p
2017-07-10 11:18,603.061,0.007,0,0,0,0,p
2017-07-10 11:24,603.051,0.000,0,0,0,0,p
2017-07-10 11:30,603.041,0.000,0,0,0,0,p
2017-07-10 11:36,602.999,0.007,0,0,0,0,p
2017-07-10 11:42,602.953,0.003,0,0,0,0,p
2017-07-10 11:48,602.976,0.003,0,0,0,0,p
2017-07-10 11:54,602.976,0.000,1,0,0,0,p
2017-07-10 12:00,603.022,0.013,0,0,0,0,p
2017-07-10 12:06,603.081,0.000,0,0,0,0,p
2017-07-10 12:12,603.077,0.003,0,0,0,0,p
2017-07-10 12:18,603.068,0.003,0,0,0,0,p
2017-07-10 12:24,603.100,0.010,0,0,0,0,p
2017-07-10 12:30,603.156,0.010,0,0,0,0,p
2017-07-10 12:36,603.215,0.003,0,0,0,0,p
2017-07-10 12:42,603.199,0.010,0,0,0,0,p
2017-07-10 12:48,603.136,0.003,0,0,0,0,p
2017-07-10 12:54,603.120,0.007,0,0,0,0,p
2017-07-10 13:00,603.104,0.007,0,0,0,0,p
2017-07-10 13:06,603.071,0.003,0,0,0,0,p
2017-07-10 13:12,603.028,0.007,0,0,0,0,p
2017-07-10 13:18,603.002,0.000,0,0,0,0,p
2017-07-10 13:24,603.002,0.003,0,0,0,0,p
2017-07-10 13:30,602.933,0.010,0,0,0,0,p
2017-07-10 13:36,602.904,0.000,0,0,0,0,p
2017-07-10 13:42,602.904,0.000,0,0,0,0,p
2017-07-10 13:48,602.884,0.003,0,0,0,0,p
2017-07-10 13:54,602.884,0.003,0,0,0,0,p
2017-07-10 14:00,602.890,0.003,0,0,0,0,p
2017-07-10 14:06,602.933,0.013,0,0,0,0,p
2017-07-10 14:12,602.986,0.000,1,0,0,0,p
2017-07-10 14:18,602.949,0.007,0,0,0,0,p
2017-07-10 14:24,602.949,0.007,0,0,0,0,p
2017-07-10 14:30,602.999,0.007,0,0,0,0,p
2017-07-10 14:36,603.068,0.007,0,0,0,0,p
2017-07-10 14:42,603.071,0.000,1,0,0,0,p
2017-07-10 14:48,603.025,0.010,0,0,0,0,p
2017-07-10 14:54,603.012,0.000,0,0,0,0,p
2017-07-10 15:00,603.005,0.000,1,0,0,0,p
2017-07-10 15:06,602.972,0.003,0,0,0,0,p
2017-07-10 15:12,602.943,0.003,0,0,0,0,p
2017-07-10 15:18,602.940,0.000,0,0,0,0,p
2017-07-10 15:24,602.946,0.000,1,0,0,0,p
2017-07-10 15:30,602.933,0.000,0,0,0,0,p
2017-07-10 15:36,602.884,0.010,0,0,0,0,p
2017-07-10 15:42,602.884,0.013,0,0,0,0,p
2017-07-10 15:48,602.949,0.007,0,0,0,0,p
2017-07-10 15:54,602.963,0.000,0,0,0,0,p
2017-07-10 16:00,602.966,0.003,0,0,0,0,p
2017-07-10 16:06,603.002,0.007,0,0,0,0,p
2017-07-10 16:12,603.028,0.000,0,0,0,0,p
2017-07-10 16:18,603.028,0.000,0,0,0,0,p
2017-07-10 16:24,603.025,0.000,1,0,0,0,p
2017-07-10 16:30,603.028,0.020,0,0,0,0,p
2017-07-10 16:36,603.031,0.010,0,0,0,0,p
2017-07-10 16:42,602.995,0.020,0,0,0,0,p
2017-07-10 16:48,602.999,0.013,0,0,0,0,p
2017-07-10 16:54,602.999,0.013,0,0,0,0,p
2017-07-10 17:00,602.943,0.003,0,0,0,0,p
2017-07-10 17:06,602.949,0.010,0,0,0,0,p
2017-07-10 17:12,602.927,0.007,0,0,0,0,p
2017-07-10 17:18,602.881,0.007,0,0,0,0,p
2017-07-10 17:24,602.907,0.007,0,0,0,0,p
2017-07-10 17:30,602.923,0.007,0,0,0,0,p
2017-07-10 17:36,602.910,0.007,0,0,0,0,p
2017-07-10 17:42,602.874,0.003,0,0,0,0,p
2017-07-10 17:48,602.897,0.013,0,0,0,0,p
2017-07-10 17:54,602.953,0.013,0,0,0,0,p
2017-07-10 18:00,602.992,0.013,0,0,0,0,p
2017-07-10 18:06,603.005,0.007,0,0,0,0,p
2017-07-10 18:12,603.028,0.013,0,0,0,0,p
2017-07-10 18:18,603.028,0.003,0,0,0,0,p
2017-07-10 18:24,603.051,0.007,0,0,0,0,p
2017-07-10 18:30,603.058,0.003,0,0,0,0,p
2017-07-10 18:36,603.018,0.013,0,0,0,0,p
2017-07-10 18:42,603.114,0.013,0,0,0,0,p
2017-07-10 18:48,603.163,0.010,0,0,0,0,p
2017-07-10 18:54,603.048,0.010,0,0,0,0,p
2017-07-10 19:00,603.041,0.016,0,0,0,0,p
2017-07-10 19:06,603.074,0.010,0,0,0,0,p
2017-07-10 19:12,603.061,0.016,0,0,0,0,p
2017-07-10 19:18,603.097,0.023,0,0,0,0,p
2017-07-10 19:24,603.117,0.013,0,0,0,0,p
2017-07-10 19:30,603.064,0.003,0,0,0,0,p
2017-07-10 19:36,603.094,0.016,0,0,0,0,p
2017-07-10 19:42,603.130,0.013,0,0,0,0,p
2017-07-10 19:48,603.140,0.016,0,0,0,0,p
2017-07-10 19:54,603.222,0.007,0,0,0,0,p
2017-07-10 20:00,603.205,0.010,0,0,0,0,p
2017-07-10 20:06,603.140,0.007,0,0,0,0,p
2017-07-10 20:12,603.146,0.003,0,0,0,0,p
2017-07-10 20:18,603.169,0.003,0,0,0,0,p
2017-07-10 20:24,603.212,0.003,0,0,0,0,p
2017-07-10 20:30,603.209,0.013,0,0,0,0,p
2017-07-10 20:36,603.169,0.007,0,0,0,0,p
2017-07-10 20:42,603.173,0.010,0,0,0,0,p
2017-07-10 20:48,603.163,0.007,0,0,0,0,p
2017-07-10 20:54,603.150,0.003,0,0,0,0,p
2017-07-10 21:00,603.153,0.007,0,0,0,0,p
2017-07-10 21:06,603.146,0.010,0,0,0,0,p
2017-07-10 21:12,603.163,0.007,0,0,0,0,p
2017-07-10 21:18,603.143,0.013,0,0,0,0,p
2017-07-10 21:24,603.097,0.007,0,0,0,0,p
2017-07-10 21:30,603.156,0.013,0,0,0,0,p
2017-07-10 21:36,603.163,0.007,0,0,0,0,p
2017-07-10 21:42,603.140,0.007,0,0,0,0,p
2017-07-10 21:48,603.186,0.013,0,0,0,0,p
2017-07-10 21:54,603.182,0.003,0,0,0,0,p
2017-07-10 22:00,603.196,0.013,0,0,0,0,p
2017-07-10 22:06,603.232,0.007,0,0,0,0,p
2017-07-10 22:12,603.212,0.000,1,0,0,0,p
2017-07-10 22:18,603.232,0.010,0,0,0,0,p
2017-07-10 22:24,603.278,0.007,0,0,0,0,p
2017-07-10 22:30,603.301,0.003,1,0,0,0,p
2017-07-10 22:36,603.330,0.007,0,0,0,0,p
2017-07-10 22:42,603.320,0.003,0,0,0,0,p
2017-07-10 22:48,603.307,0.003,0,0,0,0,p
2017-07-10 22:54,603.304,0.003,0,0,0,0,p
2017-07-10 23:00,603.278,0.010,0,0,0,0,p
2017-07-10 23:06,603.284,0.007,0,0,0,0,p
2017-07-10 23:12,603.307,0.003,1,0,0,0,p
2017-07-10 23:18,603.245,0.010,0,0,0,0,p
2017-07-10 23:24,603.215,0.013,0,0,0,0,p
2017-07-10 23:30,603.150,0.003,0,0,0,0,p
2017-07-10 23:36,603.146,0.000,0,0,0,0,p
2017-07-10 23:42,603.169,0.000,1,0,0,0,p
2017-07-10 23:48,603.159,0.003,0,0,0,0,p
2017-07-10 23:54,603.166,0.000,0,0,0,0,p
2017-07-11 00:00,603.166,0.003,0,0,0,0,p
2017-07-11 00:06,603.156,0.003,0,0,0,0,p
2017-07-11 00:12,603.196,0.000,0,0,0,0,p
2017-07-11 00:18,603.182,0.000,1,0,0,0,p
2017-07-11 00:24,603.192,0.010,0,0,0,0,p
2017-07-11 00:30,603.255,0.000,0,0,0,0,p
